ID,POINT_X,POINT_Y
7177,-58.39607537,-34.61765168
7178,-58.41533164,-34.6414365
7179,-58.4723951,-34.60949444
7180,-58.38061493,-34.61976011
7181,-58.38296112,-34.62224387
7182,-58.45597091,-34.57891625
7183,-58.41287788,-34.5923197
7184,-58.45538775,-34.54850248
7185,,
7186,-58.5182509,-34.58952134
7187,-58.38485949,-34.59055163
7188,-58.44077787,-34.5656381
7189,-58.39468664,-34.59580901
7190,-58.43840097,-34.61279379
7191,-58.39219392,-34.60564706
7192,-58.40546946,-34.60456368
7193,-58.52928253,-34.63931845
7194,-58.3989629,-34.61853892
7195,-58.46310493,-34.63167461
7196,-58.47833096,-34.61984356
7197,-58.38346429,-34.60857779
7198,-58.50112113,-34.58161107
7199,-58.50642519,-34.66526575
7200,-58.50836028,-34.60879313
7201,-58.36939186,-34.63917198
7202,-58.40389156,-34.5923284
7203,-58.39625611,-34.64254243
7204,-58.42390235,-34.56201701
7205,-58.39203352,-34.60798656
7206,-58.37424483,-34.58100851
7207,-58.36951237,-34.59832125
7208,-58.52492247,-34.65637803
7209,-58.50402625,-34.65307497
7210,-58.47609636,-34.61810257
7211,-58.40413856,-34.61704492
7212,-58.40128371,-34.62366902
7213,-58.40361348,-34.59407782
7214,-58.52081035,-34.59507551
7215,-58.4270766,-34.58670114
7216,-58.41259161,-34.60160185
7217,-58.46323971,-34.61733025
7218,-58.39167677,-34.61491702
7219,-58.45115259,-34.5587877
7220,-58.3826626,-34.630861
7221,-58.36975463,-34.61306865
7222,-58.37706525,-34.61969183
7223,,
7224,-58.42166785,-34.59688762
7225,-58.44827813,-34.62326511
7226,-58.48971983,-34.59222186
7227,-58.42498745,-34.5745562
7228,-58.41726795,-34.57734947
7229,-58.40546946,-34.60456368
7230,-58.38484094,-34.60928807
7231,-58.52492247,-34.65637803
7232,-58.40925205,-34.62002342
7233,-58.48106155,-34.65366484
7234,-58.46635131,-34.55343991
7235,-58.46277298,-34.62486798
7236,-58.39661913,-34.64136635
7237,-58.39800361,-34.6381814
7238,-58.5182509,-34.58952134
7239,-58.36748457,-34.64080084
7240,-58.43083606,-34.59727731
7241,-58.40182669,-34.59699839
7242,-58.43748022,-34.57862166
7243,-58.49545824,-34.60495351
7244,-58.40905367,-34.63772132
7245,-58.44270769,-34.54890102
7246,-58.43060442,-34.60607228
7247,-58.40822634,-34.60535272
7248,-58.47153245,-34.63681615
7249,,
7250,-58.38582979,-34.62239128
7251,-58.37901776,-34.61294527
7252,-58.39259229,-34.60198673
7253,-58.44582079,-34.59335346
7254,-58.45220596,-34.58711724
7255,-58.46676297,-34.61675122
7256,-58.38301407,-34.61773445
7257,-58.51144668,-34.63447616
7258,-58.47992885,-34.64130321
7259,-58.47609636,-34.61810257
7260,-58.47065953,-34.62842403
7261,-58.38578228,-34.62476274
7262,-58.36794516,-34.62714238
7263,-58.44435224,-34.62172888
7264,-58.40457431,-34.61004234
7265,-58.39165496,-34.5986193
7266,-58.38559116,-34.62994758
7267,-58.37133265,-34.62183612
7268,,
7269,-58.4469024,-34.64092402
7270,-58.38963758,-34.62569917
7271,-58.50615597,-34.56390638
7272,-58.4394758,-34.61016698
7273,-58.44251813,-34.62274594
7274,-58.43667693,-34.62332106
7275,-58.43823911,-34.57897194
7276,-58.39092531,-34.62932835
7277,-58.5182509,-34.58952134
7278,-58.46407935,-34.54028497
7279,-58.51074527,-34.59956218
7280,-58.42759871,-34.61437418
7281,-58.38241129,-34.59544056
7282,-58.37079816,-34.59070747
7283,-58.43845076,-34.5733702
7284,-58.43813541,-34.60871522
7285,-58.45315441,-34.56563479
7286,-58.47441542,-34.63791693
7287,-58.46909364,-34.61779784
7288,-58.40132871,-34.62745558
7289,-58.40640025,-34.63028172
7290,-58.47122173,-34.61744221
7291,-58.51887658,-34.61663257
7292,-58.4348695,-34.58807491
7293,-58.47244947,-34.55501662
7294,-58.37318368,-34.61485485
7295,-58.43335123,-34.57121817
7296,-58.374254,-34.59742527
7297,-58.40268636,-34.61674554
7298,-58.47991111,-34.54255346
7299,,
7300,-58.52917992,-34.63628564
7301,-58.40624225,-34.607507
7302,-58.46794054,-34.66637851
7303,-58.48629811,-34.65196381
7304,-58.48713229,-34.66280354
7305,-58.44653117,-34.62472331
7306,-58.4533386,-34.65094888
7307,-58.41566075,-34.6038047
7308,-58.44165218,-34.5972224
7309,-58.49978887,-34.65816986
7310,-58.48343636,-34.64949651
7311,-58.414583,-34.60937639
7312,,
7313,-58.46111039,-34.65009393
7314,-58.48622063,-34.55857174
7315,,
7316,-58.37318509,-34.59296775
7317,-58.46749196,-34.63551866
7318,-58.3673587,-34.62413498
7319,-58.38023648,-34.63850273
7320,-58.38357563,-34.60518978
7321,-58.42205459,-34.60866298
7322,-58.38552546,-34.59989229
7323,-58.40535055,-34.59032646
7324,-58.5120917,-34.57510681
7325,-58.42901006,-34.58095441
7326,-58.37543989,-34.59265622
7327,-58.37133265,-34.62183612
7328,-58.49360864,-34.66796228
7329,-58.41743053,-34.586077
7330,-58.40392027,-34.61450859
7331,-58.39171854,-34.58475674
7332,-58.40611982,-34.60774382
7333,-58.37078614,-34.64132191
7334,-58.47892259,-34.58475187
7335,-58.4689619,-34.56507371
7336,-58.43669053,-34.58109059
7337,-58.51601917,-34.59829633
7338,-58.46722066,-34.57720199
7339,-58.35754212,-34.63478488
7340,,
7341,-58.5229682,-34.62051435
7342,-58.50111105,-34.66187401
7343,-58.39999263,-34.60732258
7344,-58.40092006,-34.59492146
7345,-58.44432895,-34.68477585
7346,-58.48872759,-34.64340365
7347,-58.44320093,-34.58569467
7348,-58.42126455,-34.58556824
7349,-58.37052698,-34.61238673
7350,-58.37308273,-34.6171581
7351,-58.44906161,-34.6069146
7352,-58.41625882,-34.64830524
7353,-58.51427512,-34.607383
7354,,
7355,-58.42054813,-34.57236403
7356,-58.44973613,-34.60280575
7357,-58.4492011,-34.54269325
7358,-58.48233232,-34.65498715
7359,-58.45171828,-34.56640971
7360,-58.39228633,-34.60443608
7361,-58.39228633,-34.60443608
7362,-58.50178819,-34.66380904
7363,-58.45220596,-34.58711724
7364,-58.46446593,-34.6157618
7365,-58.39319888,-34.61823415
7366,-58.38746038,-34.61790953
7367,-58.43293007,-34.58402844
7368,-58.48547611,-34.57382509
7369,-58.41637912,-34.61095235
7370,-58.47784442,-34.63284604
7371,-58.39292695,-34.62282302
7372,-58.38917224,-34.60907878
7373,-58.44488569,-34.56995208
7374,-58.43845076,-34.5733702
7375,-58.48859395,-34.59153245
7376,,
7377,-58.39165864,-34.61570021
7378,-58.37422389,-34.62076011
7379,-58.40214297,-34.61978707
7380,-58.46491856,-34.56975166
7381,-58.52361959,-34.64039206
7382,-58.3898815,-34.64020548
7383,-58.50267481,-34.57794704
7384,-58.51783991,-34.59336912
7385,-58.48353128,-34.67598646
7386,-58.44174599,-34.59299092
7387,-58.42173355,-34.58118205
7388,-58.45506444,-34.56392689
7389,-58.52078561,-34.63349531
7390,-58.37318368,-34.61485485
7391,-58.49974575,-34.57726871
7392,-58.41494605,-34.62227826
7393,-58.40437668,-34.58778735
7394,-58.37285016,-34.62072249
7395,,
7396,-58.42153783,-34.6085713
7397,-58.3990322,-34.59828674
7398,-58.44931521,-34.57675805
7399,-58.38441822,-34.62517247
7400,-58.39988485,-34.5952047
7401,-58.47961866,-34.64121499
7402,-58.4530535,-34.63141806
7403,-58.36994199,-34.60431208
7404,-58.45856619,-34.56314118
7405,-58.45723123,-34.54951329
7406,,
7407,-58.3921481,-34.60493745
7408,-58.40902871,-34.58755929
7409,-58.38068191,-34.60900287
7410,-58.50931839,-34.57841033
7411,-58.37681082,-34.62196487
7412,-58.4291618,-34.59895911
7413,-58.47534047,-34.68757253
7414,-58.39585792,-34.58855381
7415,-58.48036892,-34.63345621
7416,-58.38988748,-34.62263575
7417,-58.51060515,-34.57920515
7418,-58.40478267,-34.62019724
7419,,
7420,-58.45032969,-34.55342313
7421,-58.37493047,-34.60860386
7422,-58.49394022,-34.59799166
7423,-58.48823435,-34.59613672
7424,-58.39167677,-34.61491702
7425,-58.42759871,-34.61437418
7426,-58.43803144,-34.65582931
7427,-58.45836681,-34.56343599
7428,-58.44084776,-34.62239573
7429,-58.49126184,-34.58858772
7430,-58.45351042,-34.61135004
7431,-58.39167677,-34.61491702
7432,-58.42779533,-34.6220745
7433,-58.4446165,-34.65097957
7434,-58.510568,-34.58509928
7435,-58.42930717,-34.57726596
7436,-58.43196099,-34.58618499
7437,-58.37714237,-34.63438382
7438,-58.3559754,-34.62865304
7439,-58.381092,-34.61853363
7440,-58.36659223,-34.616879
7441,-58.3655045,-34.62392532
7442,-58.4646323,-34.60885542
7443,-58.37615919,-34.63219294
7444,-58.36903741,-34.61355036
7445,-58.39852164,-34.5953891
7446,-58.3917568,-34.61266312
7447,-58.37312755,-34.61602993
7448,-58.51049276,-34.58619287
7449,-58.39449666,-34.61952957
7450,-58.52855367,-34.61150698
7451,-58.47467007,-34.64004282
7452,-58.42118779,-34.6048909
7453,-58.39035702,-34.61256187
7454,-58.49673861,-34.63613324
7455,-58.46792992,-34.53642976
7456,-58.38728752,-34.60945581
7457,-58.41118883,-34.59034681
7458,-58.43632923,-34.63474278
7459,-58.39821885,-34.60458035
7460,-58.42603582,-34.65455418
7461,-58.45486793,-34.56239393
7462,-58.49026079,-34.65908312
7463,-58.47002683,-34.64371112
7464,-58.41904393,-34.58935673
7465,-58.42855099,-34.6182948
7466,-58.47664149,-34.67644503
7467,-58.42817168,-34.63281519
7468,-58.39123189,-34.61822158
7469,-58.46377139,-34.64077709
7470,-58.45777435,-34.68645453
7471,-58.41495984,-34.57527849
7472,-58.39721558,-34.58746155
7473,-58.44650291,-34.60073352
7474,-58.53034357,-34.61813469
7475,-58.46206558,-34.64040208
7476,-58.52933152,-34.65015111
7477,-58.50253349,-34.58008156
7478,-58.4225821,-34.61777944
7479,-58.38946835,-34.62679782
7480,-58.3841384,-34.61207031
7481,-58.50076774,-34.65095731
7482,-58.403553,-34.60680883
7483,-58.4055001,-34.60772765
7484,-58.40812527,-34.60430198
7485,-58.46861202,-34.63055769
7486,-58.43488726,-34.59582067
7487,-58.3766587,-34.60340504
7488,-58.37185931,-34.59772501
7489,-58.46866756,-34.54834697
7490,-58.53034357,-34.61813469
7491,-58.47686273,-34.68894683
7492,-58.46891228,-34.60186037
7493,-58.44411059,-34.57033269
7494,-58.42451643,-34.60035349
7495,-58.40060879,-34.62222011
7496,-58.43364877,-34.56555995
7497,-58.43060585,-34.60704706
7498,-58.41609922,-34.6254374
7499,-58.43746003,-34.59204563
7500,-58.5109045,-34.6393684
7501,-58.5173433,-34.62867455
7502,-58.49472475,-34.66221959
7503,-58.46064145,-34.54839401
7504,-58.49484936,-34.55696242
7505,-58.43585196,-34.60997042
7506,-58.4437929,-34.60061901
7507,-58.5110342,-34.59168182
7508,-58.46320788,-34.69194772
7509,-58.44768988,-34.59709161
7510,-58.41914387,-34.59156193
7511,-58.3948639,-34.60938786
7512,-58.47182569,-34.56832015
7513,-58.38208893,-34.5990702
7514,-58.38117997,-34.61646953
7515,-58.39718568,-34.59973025
7516,-58.43233374,-34.62780324
7517,-58.48062204,-34.61241713
7518,-58.36921952,-34.6111735
7519,-58.39758969,-34.60958161
7520,-58.45424174,-34.57809407
7521,-58.42891597,-34.57353905
7522,-58.49928817,-34.60600843
7523,-58.41161986,-34.59625588
7524,-58.4310409,-34.58108186
7525,-58.48887723,-34.61392563
7526,,
7527,-58.46967943,-34.65901871
7528,-58.47156676,-34.55994177
7529,-58.49305883,-34.55420299
7530,-58.44353815,-34.59547166
7531,-58.43178992,-34.62415847
7532,-58.46647071,-34.54918457
7533,-58.44434936,-34.57131622
7534,-58.46311761,-34.54326527
7535,-58.45476997,-34.56445504
7536,-58.42113259,-34.59783242
7537,-58.4814208,-34.62775074
7538,-58.43781215,-34.6140759
7539,,
7540,-58.52194521,-34.612068
7541,-58.43965995,-34.57270393
7542,-58.44430018,-34.594764
7543,-58.42054813,-34.57236403
7544,-58.40165378,-34.58200616
7545,-58.48403134,-34.59780808
7546,-58.44630951,-34.60084762
7547,-58.38172668,-34.60498827
7548,-58.47480989,-34.62719791
7549,-58.42177755,-34.59773491
7550,-58.51977255,-34.66027305
7551,-58.51005266,-34.63911672
7552,-58.47787975,-34.59708806
7553,-58.42891431,-34.61071737
7554,-58.40623361,-34.58118185
7555,-58.45880284,-34.55623299
7556,-58.43593266,-34.55254587
7557,-58.42897685,-34.60543431
7558,-58.39591485,-34.58176135
7559,-58.41516833,-34.60381022
7560,-58.40354291,-34.62896891
7561,-58.51368028,-34.57982097
7562,-58.39993089,-34.58502534
7563,-58.40464468,-34.58051537
7564,-58.41595116,-34.58515197
7565,-58.42232377,-34.5803586
7566,-58.44951955,-34.63890478
7567,-58.52576874,-34.65688866
7568,-58.47581563,-34.61845515
7569,-58.36909093,-34.64112294
7570,-58.40361348,-34.59407782
7571,-58.40106943,-34.59948459
7572,,
7573,-58.47750032,-34.54751549
7574,-58.44489169,-34.65789736
7575,-58.38151417,-34.62008708
7576,-58.36805931,-34.62407222
7577,-58.44656199,-34.55043521
7578,-58.45816679,-34.59703017
7579,-58.40986895,-34.6298884
7580,-58.46680695,-34.5358416
7581,-58.38002931,-34.58994454
7582,-58.47297555,-34.66245259
7583,-58.49269234,-34.67320265
7584,-58.52078561,-34.63349531
7585,-58.36768482,-34.61463851
7586,-58.51468666,-34.60911585
7587,-58.4076855,-34.5816807
7588,-58.49003493,-34.654135
7589,-58.42901006,-34.58095441
7590,-58.42529818,-34.57024595
7591,-58.52933974,-34.61098214
7592,-58.52607491,-34.63187886
7593,-58.43440951,-34.56488833
7594,-58.49755482,-34.59141585
7595,-58.46726398,-34.64638514
7596,-58.52342509,-34.61916843
7597,-58.41673452,-34.6193898
7598,-58.46491413,-34.62936416
7599,-58.3766587,-34.60340504
7600,-58.37760622,-34.62891052
7601,-58.46010216,-34.57829554
7602,-58.45890187,-34.57974557
7603,-58.40691378,-34.57868253
7604,-58.45829632,-34.5601571
7605,-58.46164997,-34.55642482
7606,-58.50386361,-34.66076145
7607,-58.4296466,-34.59932067
7608,-58.39467203,-34.61403687
7609,-58.44551324,-34.59559851
7610,-58.49355833,-34.6306289
7611,-58.44154327,-34.58003979
7612,-58.39035262,-34.63412436
7613,-58.42129984,-34.59536579
7614,,
7615,-58.48382709,-34.56375389
7616,-58.51465367,-34.63081289
7617,-58.46700568,-34.62866156
7618,-58.50615597,-34.56390638
7619,-58.4547962,-34.626016
7620,-58.43386574,-34.60293582
7621,-58.38484094,-34.60928807
7622,-58.49254744,-34.65730133
7623,-58.44659648,-34.59634341
7624,-58.41247544,-34.5721635
7625,-58.46875503,-34.64838619
7626,-58.50807438,-34.66912709
7627,-58.49961926,-34.55076793
7628,-58.5070547,-34.61318753
7629,-58.35923002,-34.6112039
7630,-58.37849343,-34.627489
7631,-58.48933448,-34.63388692
7632,-58.49225161,-34.63158103
7633,-58.41243682,-34.62188336
7634,,
7635,-58.38820678,-34.64184106
7636,-58.38792213,-34.62242785
7637,-58.40598278,-34.60814972
7638,-58.42082326,-34.60864037
7639,-58.36843281,-34.62059746
7640,-58.39223198,-34.60650446
7641,-58.42702385,-34.59616558
7642,-58.40503513,-34.6191545
7643,-58.46551987,-34.6296517
7644,-58.52425396,-34.64865814
7645,-58.39340419,-34.60993129
7646,-58.49343989,-34.6038375
7647,-58.46977233,-34.53949551
7648,-58.48503737,-34.66187166
7649,-58.46483219,-34.61802215
7650,-58.40431879,-34.58956685
7651,-58.38409393,-34.59808056
7652,-58.51120693,-34.59990716
7653,-58.44418233,-34.59047473
7654,-58.45535864,-34.64248164
7655,-58.38900786,-34.65117592
7656,-58.47558409,-34.59711771
7657,-58.4222423,-34.65232095
7658,-58.39721926,-34.58309553
7659,-58.52787996,-34.63937168
7660,-58.45607603,-34.62120436
7661,-58.45389592,-34.58744056
7662,-58.39599506,-34.58338607
7663,-58.45654572,-34.63218969
7664,-58.47457842,-34.68688449
7665,-58.37742536,-34.61629344
7666,-58.40247891,-34.62244049
7667,-58.43083606,-34.59727731
7668,-58.51398673,-34.61600414
7669,-58.3933089,-34.62657013
7670,-58.50283358,-34.60180406
7671,-58.45438911,-34.56061334
7672,-58.45984339,-34.63709049
7673,-58.42026502,-34.66015794
7674,-58.43883343,-34.61057704
7675,-58.42450066,-34.60290641
7676,-58.42953435,-34.60708279
7677,-58.38740492,-34.61809743
7678,-58.38431788,-34.61779396
7679,-58.36980425,-34.63650975
7680,-58.44301717,-34.6110512
7681,-58.40754779,-34.57857331
7682,-58.48783643,-34.67787577
7683,-58.41462874,-34.57482214
7684,-58.44430018,-34.594764
7685,-58.43976384,-34.5989746
7686,-58.44999727,-34.68004501
7687,-58.42710381,-34.60256543
7688,-58.43604833,-34.54267247
7689,-58.48543615,-34.63468083
7690,-58.45722464,-34.61869031
7691,-58.46164061,-34.60952292
7692,-58.38652206,-34.61338295
7693,-58.3948639,-34.60938786
7694,-58.48472214,-34.62467528
7695,-58.41726294,-34.59782564
7696,-58.3759761,-34.61622023
7697,-58.46581167,-34.67700236
7698,-58.52358745,-34.63986133
7699,,
7700,-58.48233333,-34.6601387
7701,,
7702,-58.52099738,-34.64138712
7703,-58.41904393,-34.58935673
7704,-58.40110092,-34.62869326
7705,-58.50617117,-34.6141095
7706,-58.49684624,-34.60354877
7707,-58.49497602,-34.59426251
7708,-58.37254581,-34.60223444
7709,-58.45324858,-34.6023437
7710,-58.41626726,-34.65566434
7711,-58.52413598,-34.64999662
7712,-58.38952871,-34.60179971
7713,-58.52057675,-34.62233268
7714,-58.45718171,-34.61894322
7715,-58.38301407,-34.61773445
7716,-58.46567744,-34.61628137
7717,-58.50236941,-34.6104194
7718,-58.3762698,-34.63801082
7719,-58.52423369,-34.61025722
7720,-58.50025362,-34.59521787
7721,-58.48675549,-34.66749695
7722,-58.45491466,-34.60192852
7723,-58.41522558,-34.58168464
7724,-58.40116705,-34.6165602
7725,-58.46262133,-34.63282057
7726,-58.50130009,-34.61891004
7727,-58.41473332,-34.60497255
7728,-58.42694446,-34.61039222
7729,-58.39890564,-34.63591708
7730,-58.39354585,-34.59053328
7731,-58.5096609,-34.61022833
7732,-58.43938907,-34.58810832
7733,-58.40986369,-34.57728071
7734,-58.49239557,-34.55515101
7735,-58.50797414,-34.65612669
7736,-58.48833591,-34.57543585
7737,-58.3686822,-34.61700636
7738,-58.45269814,-34.61995324
7739,-58.40862237,-34.60933678
7740,-58.45110067,-34.63165378
7741,-58.47353741,-34.68209757
7742,-58.41699497,-34.61160621
7743,-58.52084531,-34.61847805
7744,-58.43154766,-34.57648862
7745,-58.3933089,-34.62657013
7746,-58.37918749,-34.60890002
7747,-58.40822634,-34.60535272
7748,,
7749,-58.44065199,-34.58919185
7750,-58.38370859,-34.60621558
7751,-58.50076774,-34.65095731
7752,-58.38101,-34.60204078
7753,-58.38426296,-34.61798475
7754,-58.39518958,-34.57220269
7755,-58.43326282,-34.63042313
7756,-58.37455112,-34.5917919
7757,-58.38183189,-34.59159291
7758,-58.44352872,-34.59422851
7759,-58.40391492,-34.59385127
7760,-58.47871106,-34.57494121
7761,-58.36528714,-34.62416599
7762,-58.46411204,-34.62925171
7763,-58.46210854,-34.60356256
7764,-58.45421807,-34.59823917
7765,-58.38053969,-34.61183288
7766,-58.47122173,-34.61744221
7767,-58.42314964,-34.59634764
7768,-58.38095594,-34.60403654
7769,,
7770,-58.49684829,-34.54880505
7771,-58.48651254,-34.59979833
7772,-58.39124226,-34.6263328
7773,-58.52084531,-34.61847805
7774,-58.41065317,-34.58394245
7775,-58.44332041,-34.61989732
7776,-58.4566405,-34.60703522
7777,-58.39290802,-34.60051886
7778,-58.50949746,-34.63481495
7779,-58.3564016,-34.63122476
7780,-58.4021704,-34.62378046
7781,-58.43924942,-34.59932778
7782,-58.42682745,-34.64628593
7783,-58.4520523,-34.60012042
7784,-58.3882477,-34.59584322
7785,-58.50807438,-34.66912709
7786,-58.53034357,-34.61813469
7787,-58.52012245,-34.61779591
7788,-58.41546925,-34.60265219
7789,-58.49115222,-34.64942143
7790,-58.37095337,-34.59838599
7791,-58.44497789,-34.63852756
7792,-58.46255064,-34.56691747
7793,-58.42731727,-34.61818254
7794,-58.5014504,-34.58710309
7795,-58.52321174,-34.64361816
7796,-58.39443952,-34.59867369
7797,-58.508881,-34.66729356
7798,-58.49728307,-34.61070877
7799,-58.44353815,-34.59547166
7800,-58.43850312,-34.6555493
7801,-58.51494532,-34.62167225
7802,-58.52366991,-34.61794858
7803,-58.40718333,-34.6519727
7804,-58.49270123,-34.59754725
7805,-58.40307705,-34.59656702
7806,,
7807,-58.40986369,-34.57728071
7808,-58.46033082,-34.58569888
7809,-58.44277015,-34.65957983
7810,-58.53034357,-34.61813469
7811,-58.52841889,-34.65015855
7812,-58.52974721,-34.62813339
7813,-58.47255483,-34.63139386
7814,-58.48443825,-34.61442595
7815,-58.38297695,-34.61976513
7816,-58.47981975,-34.56768399
7817,-58.44344224,-34.56836159
7818,-58.42675584,-34.62699846
7819,-58.46963965,-34.63070706
7820,-58.43039357,-34.62997697
7821,-58.52717686,-34.63931471
7822,-58.42591976,-34.60600673
7823,-58.48230035,-34.57701897
7824,-58.37559073,-34.60872558
7825,-58.42026502,-34.66015794
7826,-58.37303786,-34.60309825
7827,-58.41650969,-34.6209772
7828,-58.42717614,-34.62513485
7829,-58.42112366,-34.64485527
7830,-58.42759871,-34.61437418
7831,-58.43952763,-34.62885528
7832,-58.4979459,-34.6156508
7833,-58.37785538,-34.59107899
7834,-58.52841889,-34.65015855
7835,-58.48288194,-34.63897973
7836,-58.46900399,-34.61189811
7837,-58.3686822,-34.61700636
7838,-58.43506104,-34.65361018
7839,-58.39873123,-34.63225201
7840,-58.4411251,-34.54538878
7841,-58.45315441,-34.56563479
7842,-58.51095681,-34.66427275
7843,-58.51877028,-34.63906063
7844,-58.42759247,-34.64497865
7845,-58.43206607,-34.57661559
7846,-58.48881818,-34.63833478
7847,-58.39566588,-34.62190628
7848,-58.40752247,-34.60420891
7849,-58.44773625,-34.59593634
7850,-58.4825015,-34.58989324
7851,-58.39165864,-34.61570021
7852,-58.43347305,-34.60164582
7853,-58.44165218,-34.5972224
7854,-58.43187268,-34.6016974
7855,-58.43712439,-34.58961201
7856,-58.45091268,-34.55294248
7857,-58.49978887,-34.65816986
7858,-58.50384895,-34.6723155
7859,-58.37458012,-34.63867547
7860,-58.4059659,-34.61012074
7861,-58.44027416,-34.57518056
7862,-58.49464063,-34.60223678
7863,-58.36222984,-34.63868536
7864,-58.37440739,-34.63338321
7865,-58.51159608,-34.59561218
7866,-58.4167751,-34.61223205
7867,-58.44373775,-34.59892774
7868,,
7869,-58.38749542,-34.61467345
7870,-58.45972479,-34.55675846
7871,-58.44432895,-34.68477585
7872,-58.46847104,-34.69667281
7873,-58.46595859,-34.59784448
7874,-58.3744387,-34.61725311
7875,-58.40280196,-34.62113385
7876,-58.44642738,-34.58380781
7877,-58.4365738,-34.66450732
7878,-58.42588989,-34.59153112
7879,-58.38486595,-34.60868821
7880,-58.41882523,-34.62583279
7881,-58.41826345,-34.62824098
7882,-58.48458733,-34.67024451
7883,-58.43859279,-34.62871854
7884,-58.42360215,-34.58700826
7885,-58.49642916,-34.59721988
7886,-58.44929756,-34.55481514
7887,-58.4523086,-34.55131767
7888,-58.43093378,-34.62760083
7889,-58.4754877,-34.539369
7890,,
7891,-58.45170452,-34.59520949
7892,-58.40204393,-34.58342719
7893,-58.4017452,-34.57313213
7894,-58.38241129,-34.59544056
7895,-58.45491181,-34.6304139
7896,-58.50421465,-34.66344295
7897,-58.41029415,-34.59809272
7898,-58.37827905,-34.59890903
7899,-58.48343636,-34.64949651
7900,,
7901,-58.36946778,-34.61477167
7902,-58.38159247,-34.59417961
7903,-58.38283645,-34.59283397
7904,-58.42324474,-34.57116818
7905,-58.47294486,-34.65540668
7906,-58.44159974,-34.60623908
7907,-58.38283645,-34.59283397
7908,-58.43956626,-34.56452138
7909,-58.3745444,-34.64980797
7910,-58.41199033,-34.62650453
7911,-58.42525245,-34.5786635
7912,-58.37709912,-34.64903442
7913,-58.45611801,-34.6263505
7914,,
7915,-58.38484094,-34.60928807
7916,-58.42358257,-34.61259775
7917,-58.47426877,-34.56719694
7918,-58.51441125,-34.59075985
7919,-58.38208893,-34.5990702
7920,-58.47241696,-34.6369875
7921,-58.4446165,-34.65097957
7922,-58.52013106,-34.60308044
7923,-58.44759858,-34.59170265
7924,-58.41575007,-34.58915564
7925,-58.41518696,-34.63571577
7926,-58.41052494,-34.60435763
7927,-58.40564578,-34.62920619
7928,-58.5177415,-34.6196139
7929,-58.39323219,-34.6139312
7930,-58.38095594,-34.60403654
7931,,
7932,-58.41733987,-34.61094243
7933,-58.42067077,-34.59642454
7934,-58.41551783,-34.59671296
7935,-58.38235181,-34.60139969
7936,-58.40107228,-34.61764413
7937,-58.51782574,-34.58876169
7938,-58.38874149,-34.62138741
7939,-58.50597964,-34.6078099
7940,-58.39142395,-34.60075685
7941,-58.38837313,-34.59944983
7942,-58.40530363,-34.59717173
7943,-58.49467453,-34.55741643
7944,-58.46770234,-34.63033175
7945,-58.48165356,-34.63387771
7946,-58.44989622,-34.65970614
7947,-58.38042449,-34.61419141
7948,-58.45734077,-34.57854673
7949,-58.46480535,-34.63472519
7950,-58.5301976,-34.61502917
7951,-58.36909093,-34.64112294
7952,-58.39036606,-34.61373044
7953,-58.39035262,-34.63412436
7954,-58.43827444,-34.63809163
7955,-58.37742536,-34.61629344
7956,-58.50378907,-34.60882626
7957,-58.39341474,-34.60957801
7958,-58.48480442,-34.68489387
7959,-58.47072331,-34.61575211
7960,-58.47072331,-34.61575211
7961,-58.46441975,-34.60724571
7962,-58.46441856,-34.64016326
7963,-58.38900786,-34.65117592
7964,-58.42314964,-34.59634764
7965,-58.37748393,-34.6150797
7966,-58.49755482,-34.59141585
7967,-58.44182055,-34.6210624
7968,-58.41109607,-34.58197798
7969,-58.38297774,-34.61858164
7970,-58.38000467,-34.62213739
7971,-58.38975553,-34.62398198
7972,-58.38943774,-34.62720782
7973,-58.43585828,-34.61659128
7974,-58.46208683,-34.60876911
7975,-58.52241419,-34.64064522
7976,-58.44851579,-34.61702653
7977,-58.4296542,-34.64503402
7978,-58.37305881,-34.64607436
7979,-58.40361348,-34.59407782
7980,-58.46703525,-34.61237394
7981,,
7982,-58.39566404,-34.60093468
7983,-58.37728366,-34.60698521
7984,-58.49813022,-34.67663797
7985,,
7986,-58.52696525,-34.60809721
7987,-58.49224676,-34.55174477
7988,-58.50376311,-34.62131897
7989,,
7990,-58.45574152,-34.67029674
7991,-58.37875934,-34.60476523
7992,-58.41616353,-34.63750445
7993,-58.41009469,-34.65410369
7994,-58.38708379,-34.58754605
7995,-58.49965693,-34.57609678
7996,-58.44069281,-34.59811262
7997,-58.40545401,-34.62918455
7998,-58.48314228,-34.68631461
7999,-58.43774316,-34.61462337
8000,-58.42404071,-34.6215411
8001,-58.43465763,-34.62304708
8002,-58.37585048,-34.65232356
8003,-58.49945849,-34.63743384
8004,-58.3759761,-34.61622023
8005,-58.41822689,-34.61866937
8006,-58.4000543,-34.59206518
8007,-58.49121129,-34.55322693
8008,-58.49029759,-34.63869348
8009,-58.43886459,-34.62746186
8010,-58.46834488,-34.55556856
8011,-58.44495309,-34.56979054
8012,-58.40522715,-34.65026546
8013,-58.44430018,-34.594764
8014,-58.38223024,-34.62694003
8015,-58.48089105,-34.59034062
8016,-58.43440951,-34.56488833
8017,-58.44624745,-34.60761562
8018,-58.50904978,-34.59240171
8019,-58.50813135,-34.6121006
8020,-58.36951237,-34.59832125
8021,-58.38113298,-34.6176544
