ID,ACUSADO,TIPO_VEHICULO_ACUSADO,MARCA_VEHICULO_ACUSADO,MODELO_VEHICULO_ACUSADO,COLECTIVO_ACUSADO,INTERNO_ACUSADO,SEXO_ACUSADO,EDAD_ACUSADO,repetido
7429,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 87,INT 126,Masculino,44,
7429,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,84,
7430,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,28,
7431,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,35,
7432,CONDUCTOR,AUTO PARTICULAR,BMW,NO HAY DATOS,,,Masculino,42,
7433,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,29,
7434,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,43,
7435,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 68,NO HAY DATOS,Masculino,30,
7436,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,19,
7437,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,59,
7438,CONDUCTOR,CAMION,MERCEDES BENZ,710,,,Masculino,43,
7439,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,GOL,,,Masculino,24,
7440,CONDUCTOR,CAMION,FORD,CARGO,,,Masculino,57,
7440,CONDUCTOR,CAMION,FIAT,NO HAY DATOS,,,Masculino,65,
7441,CONDUCTOR,CAMION,SCANIA,BAVIS,,,Masculino,51,
7442,CONDUCTOR,CAMION,MERCEDES BENZ,1720,,,Masculino,44,
7443,CONDUCTOR,CAMION,FORD,NO HAY DATOS,,,Masculino,42,
7444,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 130,NO HAY DATOS,Masculino,35,
7444,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 130,NO HAY DATOS,Masculino,26,
7445,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,36,
7446,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,38,
7447,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 86,NO HAY DATOS,Masculino,38,
7448,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,46,
7449,CONDUCTOR,AUTO PARTICULAR,MERCEDES BENZ,SPRINTER,,,Masculino,45,
7450,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,37,
7451,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Masculino,19,
7452,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,208,,,Masculino,39,
7453,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,58,
7454,CONDUCTOR,AUTO PARTICULAR,FORD,F 700,,,Masculino,67,
7455,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,48,
7456,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,47,
7457,CONDUCTOR,AUTO PARTICULAR,FIAT,IDEA,,,Masculino,43,
7458,CONDUCTOR,AUTO PARTICULAR,RENAULT,TRAFFIC,,,Masculino,44,
7459,CONDUCTOR,AUTO PARTICULAR,RENAULT,MEGANE,,,Masculino,29,
7460,CONDUCTOR,AUTO PARTICULAR,FIAT,FIORINO,,,Masculino,43,
7461,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Masculino,53,
7462,CONDUCTOR,AUTO PARTICULAR,BMW,NO HAY DATOS,,,Masculino,41,
7463,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,999,
7464,CONDUCTOR,AUTO PARTICULAR,TOYOTA,COROLLA,,,Femenino,24,
7464,CONDUCTOR,AUTO PARTICULAR,TOYOTA,COROLLA,,,Femenino,24,1
7464,CONDUCTOR,MOTO,HONDA,CV 1,,,Masculino,24,
7464,CONDUCTOR,MOTO,YAMAHA,IBR 125,,,Masculino,25,
7465,NO HAY DATOS,TAXI/REMIS,FIAT,SIENA,,,Masculino,53,
7466,CONDUCTOR,MOTO,HONDA,150,,,Masculino,22,
7467,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Femenino,36,
7467,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Femenino,36,1
7468,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
7469,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,33,
7470,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Femenino,27,
7471,CONDUCTOR,AUTO PARTICULAR,FIAT,DUNA,,,Masculino,60,
7472,CONDUCTOR,AUTO PARTICULAR,CITROEN,C4,,,Masculino,45,
7473,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,34,
7474,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,44,
7475,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,POINTER,,,Femenino,41,
7476,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,31,
7476,CONDUCTOR,AUTO PARTICULAR,CHRYSLER,PT CRUISER,,,Masculino,59,
7477,CONDUCTOR,AUTO PARTICULAR,MERCEDES BENZ,NO HAY DATOS,,,Masculino,18,
7478,CONDUCTOR,AUTO PARTICULAR,FIAT,NO HAY DATOS,,,Masculino,55,
7479,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
7480,CONDUCTOR,CAMIONETA,MERCEDES BENZ,NO HAY DATOS,,,Masculino,58,
7481,CONDUCTOR,CAMIONETA,CHEVROLET,S 10,,,Masculino,71,
7482,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,27,
7483,CONDUCTOR,MOTO,HONDA,CG  150 CC,,,Masculino,999,
7484,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,47,
7485,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,27,
7486,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,90,
7486,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,90,1
7487,CONDUCTOR,TAXI/REMIS,CHEVROLET,CLASICC,,,Masculino,54,
7488,CONDUCTOR,CAMIONETA,RENAULT,MASTER,,,Masculino,31,
7489,PASAJERO/ACOMPAÑANTE,CAMIONETA,FORD,ECO SPORT,,,Femenino,43,
7490,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,44,
7491,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Masculino,20,
7492,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,999,
7493,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,34,
7493,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,34,1
7494,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,23,
7495,CONDUCTOR,TAXI/REMIS,CHEVROLET,NO HAY DATOS,,,Masculino,54,
7496,CONDUCTOR,MOTO,HONDA,CG,,,Masculino,26,
7496,CONDUCTOR,MOTO,YAMAHA,FZ,,,Masculino,32,
7496,CONDUCTOR,MOTO,HONDA,CG,,,Masculino,26,1
7496,CONDUCTOR,MOTO,YAMAHA,FZ,,,Masculino,32,1
7497,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Femenino,42,
7498,CONDUCTOR,MOTO,CORVEN,110,,,Masculino,32,
7499,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,37,
7499,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,37,1
7500,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,40,
7501,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,41,
7502,CONDUCTOR,AUTO PARTICULAR,RENAULT,19,,,Masculino,28,
7503,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,999,
7504,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Femenino,51,
7505,CONDUCTOR,CAMION,MERCEDES BENZ,710,,,Masculino,23,
7506,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,40,
7507,CONDUCTOR,CAMIONETA,TOYOTA,HILUX,,,Masculino,44,
7508,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,42,
7509,CONDUCTOR,AMBULANCIA,RENAULT,MASTER,,,Masculino,43,
7510,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,29,
7511,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,PRISMA,,,Masculino,45,
7512,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOLF,,,Masculino,43,
7513,CONDUCTOR,TAXI/REMIS,FIAT,PALIO,,,Masculino,61,
7514,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),CHEVROLET,ASTRA,,,Masculino,36,
7515,CONDUCTOR,TAXI/REMIS,VOLKSWAGEN,VOYAGE,,,Masculino,70,
7516,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Femenino,43,
7517,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,999,
7518,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Femenino,35,
7519,CONDUCTOR,AUTO PARTICULAR,HONDA,CIVIC,,,Masculino,51,
7520,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,508,,,Femenino,50,
7520,CONDUCTOR,AUTO PARTICULAR,MAZDA,323,,,Masculino,53,
7521,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,25,
7522,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,999,
7523,CONDUCTOR,AUTO PARTICULAR,NISSAN,VERSA,,,Masculino,77,
7524,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Masculino,69,
7525,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,28,
7526,CONDUCTOR,AUTO PARTICULAR,FIAT,NO HAY DATOS,,,Masculino,69,
7527,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,29,
7528,CONDUCTOR,CAMION,FIAT,NO HAY DATOS,,,Masculino,40,
7529,CONDUCTOR,AUTO PARTICULAR,AUDI,A5,,,Masculino,37,
7530,CONDUCTOR,MOTO,HONDA,CG  125,,,Masculino,20,
7530,CONDUCTOR,TAXI/REMIS,CHEVROLET,CLASICC,,,Masculino,51,
7531,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Femenino,43,
7532,CONDUCTOR,AUTO PARTICULAR,CITROEN,XSARA,,,Masculino,46,
7533,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Masculino,44,
7534,CONDUCTOR,CAMION,IVECO,DAILY,,,Masculino,45,
7535,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 65,INT 1,Masculino,61,
7536,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,34,
7537,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,41,
7538,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,25,
7539,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),RENAULT,LAGUNA,,,Masculino,26,
7540,CONDUCTOR,UTILITARIO,PEUGEOT,PARTNER,,,Masculino,45,
7541,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,ONIX,,,Masculino,37,
7541,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,21,
7541,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 57,INT 191,Masculino,38,
7542,CONDUCTOR,MOTO,HONDA,X125,,,Masculino,23,
7543,CONDUCTOR,AUTO PARTICULAR,MERCEDES BENZ,C 250,,,Masculino,54,
7543,CONDUCTOR,AUTO PARTICULAR,HONDA,CIVIC,,,Masculino,70,
7543,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,68,
7544,CONDUCTOR,AUTO PARTICULAR,BMW,328i,,,Masculino,19,
7545,CONDUCTOR,MOTO,SUZUKI,AX  100,,,Masculino,31,
7546,CONDUCTOR,AUTO PARTICULAR,FORD,F 100,,,Masculino,41,
7547,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,GOL,,,Masculino,19,
7548,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,26,
7549,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,999,
7550,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
7551,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,40,
7552,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,28,
7553,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Masculino,56,
7554,CONDUCTOR,AUTO PARTICULAR,FIAT,PUNTO,,,Masculino,30,
7555,CONDUCTOR,AUTO PARTICULAR,CITROEN,C3,,,Masculino,35,
7556,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,308,,,Femenino,41,
7557,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CRUZE,,,Masculino,36,
7558,CONDUCTOR,AUTO PARTICULAR,CITROEN,C4,,,Femenino,79,
7559,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,34,
7560,CONDUCTOR,AUTO PARTICULAR,CITROEN,BERLINGO,,,Masculino,50,
7561,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,POLO,,,Masculino,42,
7562,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Masculino,42,
7563,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Femenino,49,
7564,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,31,
7565,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,48,
7566,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,26,
7566,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,26,1
7567,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,INT 6755,Masculino,57,
7568,CONDUCTOR,UTILITARIO,PEUGEOT,PARTNER,,,Masculino,35,
7568,CONDUCTOR,UTILITARIO,PEUGEOT,PARTNER,,,Masculino,35,1
7569,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,21,
7570,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Masculino,38,
7571,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,31,
7572,CONDUCTOR,CAMION,MERCEDES BENZ,NO HAY DATOS,,,Masculino,44,
7572,PASAJERO/ACOMPAÑANTE,CAMION,MERCEDES BENZ,NO HAY DATOS,,,Femenino,36,
7573,CONDUCTOR,AUTO PARTICULAR,FIAT,DOBLO,,,Masculino,52,
7573,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,207,,,Masculino,32,
7574,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,S 10,,,Masculino,30,
7575,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,PASSAT,,,Masculino,20,
7575,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Femenino,59,
7576,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,POLO,,,Masculino,47,
7576,CONDUCTOR,AUTO PARTICULAR,RENAULT,SCENIC,,,Masculino,25,
7577,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Masculino,44,
7578,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,56,
7579,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 32,INT 53,Masculino,26,
7580,CONDUCTOR,AUTO PARTICULAR,CHERY,TIGGO,,,Masculino,33,
7581,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 130,INT 472,Masculino,57,
7582,CONDUCTOR,AUTO PARTICULAR,SUZUKI,FUN,,,Masculino,43,
7582,CONDUCTOR,AUTO PARTICULAR,SUZUKI,FUN,,,Masculino,43,1
7583,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 50,INT 4322,Masculino,999,
7584,CONDUCTOR,CAMIONETA,PEUGEOT,PARTNER,,,Masculino,50,
7585,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,26,
7586,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,67,
7587,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Masculino,38,
7588,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Masculino,32,
7588,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CLASICC,,,Masculino,37,
7589,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Masculino,79,
7590,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Masculino,57,
7591,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 21,NO HAY DATOS,Masculino,40,
7592,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,44,
7593,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Femenino,21,
7594,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,30,
7595,PEATON,CAMIONETA,RENAULT,KANGOO,,,Femenino,57,
7596,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,44,
7597,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,47,
7598,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,68,
7599,CONDUCTOR,TAXI/REMIS,CHEVROLET,SPIN,,,Masculino,34,
7600,CONDUCTOR,CAMIONETA,CHEVROLET,BLAZER,,,Masculino,41,
7601,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,999,
7602,CONDUCTOR,AUTO PARTICULAR,CHERY,TIGGO,,,Femenino,33,
7603,CONDUCTOR,AUTO PARTICULAR,RENAULT,MASTER,,,Masculino,55,
7604,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,29,
7605,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 68,INT 11,Masculino,53,
7606,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,504,,,Masculino,35,
7607,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Masculino,28,
7608,CONDUCTOR,AUTO PARTICULAR,RENAULT,FLUENCE,,,Masculino,999,
7609,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,32,
7609,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Femenino,35,
7610,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,ASTRA,,,Masculino,72,
7611,CONDUCTOR,AUTO PARTICULAR,HONDA,FIT,,,Masculino,44,
7611,CONDUCTOR,CAMIONETA,FORD,TRANSIT,,,Masculino,37,
7612,CONDUCTOR,AUTO PARTICULAR,CHRYSLER,NEON,,,Masculino,999,
7613,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,26,
7614,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),VOLKSWAGEN,CROSSFOX,,,Masculino,25,
7615,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,18,
7616,CONDUCTOR,CAMIONETA,CHEVROLET,400,,,Masculino,63,
7617,CONDUCTOR,AUTO PARTICULAR,RENAULT,STEPWAY,,,Femenino,58,
7618,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,28,
7619,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,27,
7620,CONDUCTOR,AUTO PARTICULAR,MERCEDES BENZ,CLASE A,,,Masculino,45,
7621,CONDUCTOR,TAXI/REMIS,CHEVROLET,MERIVA,,,Masculino,61,
7622,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,24,
7623,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL TREND,,,Masculino,70,
7624,CONDUCTOR,AUTO PARTICULAR,FIAT,IDEA,,,Masculino,30,
7625,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),RENAULT,CLIO,,,Masculino,60,
7626,CONDUCTOR,SIN DATOS,,,,,Masculino,999,
7627,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SAVEIRO,,,Masculino,46,
7628,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 85,NO HAY DATOS,Masculino,50,
7629,CONDUCTOR,AUTO PARTICULAR,TOYOTA,COROLLA,,,Masculino,54,
7630,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 17,NO HAY DATOS,Masculino,24,
7631,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,MERIVA,,,Masculino,70,
7632,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,306,,,Masculino,64,
7633,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,55,
7634,CONDUCTOR,CAMIONETA,FIAT,FIORINO,,,Masculino,28,
7635,CONDUCTOR,MOTO,BRAVA,150,,,Masculino,28,
7635,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,FOX,,,Masculino,78,
7636,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,S 10,,,Masculino,54,
7637,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,53,
7638,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,58,
7639,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,999,
7640,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,38,
7641,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,54,
7642,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,36,
7643,CONDUCTOR,MOTO,YAMAHA,125,,,Femenino,33,
7644,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,52,
7645,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,26,
7646,CONDUCTOR,CAMIONETA,PEUGEOT,BOXER,,,Femenino,64,
7647,CONDUCTOR,AUTO PARTICULAR,RENAULT,FLUENCE,,,Masculino,46,
7648,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,65,
7649,CONDUCTOR,AUTO PARTICULAR,TOYOTA,ETIOS,,,Femenino,53,
7650,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,34,
7651,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,55,
7652,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,37,
7653,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,VENTO,,,Masculino,29,
7654,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,306,,,Masculino,46,
7655,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Masculino,104,
7656,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,SURAN,,,Femenino,44,
7657,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,62,
7658,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOLF,,,Masculino,33,
7659,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Femenino,37,
7660,CONDUCTOR,TAXI/REMIS,SIN DATOS,NO HAY DATOS,,,Masculino,999,
7661,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 78,INT 322,Masculino,29,
7662,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 130,INT 474,Masculino,33,
7663,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,205,,,Femenino,41,
7664,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Masculino,35,
7665,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),CHEVROLET,SPIN,,,Masculino,25,
7666,CONDUCTOR,TAXI/REMIS,CHEVROLET,CLASICC,,,Masculino,29,
7667,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,56,
7668,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,MERIVA,,,Masculino,52,
7669,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,59,
7670,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,46,
7671,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 63,INT 108,Masculino,27,
7672,CONDUCTOR,AUTO PARTICULAR,RENAULT,SANDERO,,,Masculino,42,
7673,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 31,INT 2641,Masculino,44,
7673,CONDUCTOR,CAMION,FORD,CARGO,,,Masculino,42,
7674,CONDUCTOR,TRANSPORTE PUBLICO,,,LINEA 55,NO HAY DATOS,Masculino,23,
7675,CONDUCTOR,AUTO PARTICULAR,FORD,S-MAX,,,Masculino,75,
7676,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,GOL,,,Masculino,38,
7677,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,74,
7678,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,44,
7679,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,76,
7679,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,31,
7680,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,27,
7681,CONDUCTOR,TAXI/REMIS,CHEVROLET,SPIN,,,Masculino,59,
7682,CONDUCTOR,CAMIONETA,SIN DATOS,NO HAY DATOS,,,Masculino,999,
7683,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,28,
7684,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,28,
7685,CONDUCTOR,TAXI/REMIS,RENAULT,KANGOO,,,Masculino,53,
7686,CONDUCTOR,AUTO PARTICULAR,TOYOTA,COROLLA,,,Masculino,70,
7687,CONDUCTOR,TAXI/REMIS,FIAT,PALIO,,,Masculino,48,
7688,CONDUCTOR,TAXI/REMIS,FIAT,UNO,,,Masculino,63,
7689,CONDUCTOR,AUTO PARTICULAR,FORD,RANGER,,,Masculino,43,
7690,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,70,
7691,CONDUCTOR,TAXI/REMIS,RENAULT,Logan,,,Masculino,62,
7692,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,CROSSFOX,,,Masculino,60,
7692,CONDUCTOR,AUTO PARTICULAR,VOLKSWAGEN,CROSSFOX,,,Masculino,60,1
7693,CONDUCTOR,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,21,
7694,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,36,
